Product Name,Discount Price,Actual Price,Color,SKU,Image URLs,US Size,CA Size,UK Size,AU Size,EU Size,BR Size,FR Size,RU Size,Style,Type,Material,Neckline,Sleeve Style,Length,Pattern Type,Decoration,Fit Type,Occasion,Package Include,Fabric Elasticity,Sheer,Care Instructions,With Belt,Sleeve Type,Waist Line
Sleeveless Hollow-out Lace Side Slit Summer Tank Dress,$9.92,$13.23,Army Green,SKU: ODS5083H-bwla-ag,"""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-sec"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-0"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-1"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-2"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-3"", ""https://image.geeko.ltd/small/43b8a2cf-6677-42d2-b6a1-2ccd0d7c4905-01891-pc-4""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL"," Casual,Chic", Straight, 100%Polyester, Round Neck," Sleeveless,Thick Strap", Mid-Calf, Plain," Hollow-out,Slit", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Sleeveless Hollow-out Lace Side Slit Summer Tank Dress,$9.92,$13.23,Green,SKU: ODS5083H-bwla-gr,"""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc-sec"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc-0"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc-1"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc-2"", ""https://image.geeko.ltd/small/ee59b051-e211-42e3-957c-e22a51cd0555-01673-pc-3""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL"," Casual,Chic", Straight, 100%Polyester, Round Neck," Sleeveless,Thick Strap", Mid-Calf, Plain," Hollow-out,Slit", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Sleeveless Hollow-out Lace Side Slit Summer Tank Dress,$9.92,$13.23,Black,SKU: ODS5083H-bwla-bk,"""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc-sec"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc-0"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc-1"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc-2"", ""https://image.geeko.ltd/small/2485af91-c7c7-46af-ac5c-4974e5a67c20-01750-pc-3""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL"," Casual,Chic", Straight, 100%Polyester, Round Neck," Sleeveless,Thick Strap", Mid-Calf, Plain," Hollow-out,Slit", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Sleeveless Hollow-out Lace Side Slit Summer Tank Dress,$9.92,$13.23,Light Gray,SKU: ODS5083H-bwla-lga,"""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-sec"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-0"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-1"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-2"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-3"", ""https://image.geeko.ltd/small/b778747e-ca9a-4b2a-a102-aa2282b4a67a-19047-pc-4""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL"," Casual,Chic", Straight, 100%Polyester, Round Neck," Sleeveless,Thick Strap", Mid-Calf, Plain," Hollow-out,Slit", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Sleeveless Hollow-out Lace Side Slit Summer Tank Dress,$9.92,$13.23,White,SKU: ODS5083H-bwla-w,"""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc-sec"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc-0"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc-1"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc-2"", ""https://image.geeko.ltd/small/c32ba1af-7255-44b6-b556-55032e318201-19917-pc-3""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL"," Casual,Chic", Straight, 100%Polyester, Round Neck," Sleeveless,Thick Strap", Mid-Calf, Plain," Hollow-out,Slit", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Floral Pattern Hollow Out Cami Maxi Dress,$20.85,$27.8,,SKU: LZR18554-bwdf2-y,"""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-sec"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-0"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-1"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-2"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-3"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-4"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-5"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-6"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-7"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-8"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-9"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-10"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-11"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-12"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-13"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-14"", ""https://image.geeko.ltd/small/00dfb488-4a9f-4323-82e4-bd4828d7ba25-01846-pc-15""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Layered/Tiered," 90%Viscose,10%Polyester", Asymmetrical Neck, Spaghetti Strap, Maxi, Floral," Hollow-out,Ruffles", Regular," Daily,Vacation", 1* Dress, Non-Stretch, No, Machine wash or professional dry clean,,,
Baroque Print V-Neck Patchwork Ruffle Hem Mini Dress,$11.00,$14.67,,SKU: ODS0319-bwla2-pu,"""https://image.geeko.ltd/small/3dcf13c1-8a50-4fc1-b398-98fed6234294-57456-pc"", ""https://image.geeko.ltd/small/3dcf13c1-8a50-4fc1-b398-98fed6234294-57456-pc-sec"", ""https://image.geeko.ltd/small/3dcf13c1-8a50-4fc1-b398-98fed6234294-57456-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", A Line, Polyester, V-Neck, Long Sleeve, Mini, Baroque, Patchwork, Regular, Daily, 1* Dress,,,,,,
Twisted Slit Spaghetti Strap Casual Dress,$13.16,$17.55,,SKU: ODS5051-bwdf2-hp,"""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-sec"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-0"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-1"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-2"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-3"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-4"", ""https://image.geeko.ltd/small/b72bc4bc-c78f-495a-ae04-3e7b4fbbea1b-30345-pc-5""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Slit, 100%Polyester, V-Neck, Spaghetti Strap, Mid-Calf, Plain," Ruched,Twist", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Polka Dot Off Shoulder Waist Tie Mini Dress,$12.74,$16.99,,SKU: ZYQ0552-bwvg2-w,"""https://image.geeko.ltd/small/cb5cd4ce-56ac-4c97-bc39-67da2bcfe7e2-96336-pc"", ""https://image.geeko.ltd/small/cb5cd4ce-56ac-4c97-bc39-67da2bcfe7e2-96336-pc-sec"", ""https://image.geeko.ltd/small/cb5cd4ce-56ac-4c97-bc39-67da2bcfe7e2-96336-pc-2"", ""https://image.geeko.ltd/small/cb5cd4ce-56ac-4c97-bc39-67da2bcfe7e2-96336-pc-3""","2XL(16), L(8-10), M(6), S(4), XL(12)","2XL, L, M, S, XL","2XL(20), L(12-14), M(10), S(8), XL(16)","2XL(20), L(12-14), M(10), S(8), XL(16)","2XL(48), L(40-42), M(38), S(36), XL(44)","G2(2XL), G(L), M(M), P(S), GG(XL)","48(2XL), L(40-42), M(38), S(36), XL(44)","2XL, L, M, S, XL", Fashion,, Polyester, Off Shoulder, Short Sleeve, Regular, Polka,,, Casual, 1* Dress,,,,,,
Frill Hem Off Shoulder Slit Maxi Dress,$13.51,$18.01,,SKU: LZR18412-bwdf2-Ap,"""https://image.geeko.ltd/small/2689c132-0741-4022-a1c8-ec4d43f0dbf1-12795-pc"", ""https://image.geeko.ltd/small/2689c132-0741-4022-a1c8-ec4d43f0dbf1-12795-pc-sec"", ""https://image.geeko.ltd/small/2689c132-0741-4022-a1c8-ec4d43f0dbf1-12795-pc-0"", ""https://image.geeko.ltd/small/2689c132-0741-4022-a1c8-ec4d43f0dbf1-12795-pc-1"", ""https://image.geeko.ltd/small/2689c132-0741-4022-a1c8-ec4d43f0dbf1-12795-pc-2""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Slit, 100%Polyester, Off the Shoulder, Short Sleeve, Maxi, Plain," Frill Hem,Ruched", Regular," Daily,Vacation", 1* Dress, High Stretch, No, Machine wash or professional dry clean,,,
Pink Ditsy Floral Print Lantern Sleeve Ruffles Shirred Dress,$13.68,$18.24,,SKU: YD1850-bwvg2-pi,"""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-sec"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-0"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-1"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-2"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-3"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-4"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-5"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-6"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-7"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-8"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-9"", ""https://image.geeko.ltd/small/d4ee597b-8a2a-483d-bd8b-56d2875ee09c-50086-pc-10""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Sweet", A Line, Polyester, V-Neck, Three Quarters, Mini, Ditsy Floral," Ruffles,Shirred", Regular," Daily,Vacation", 1* Dress, Non-Stretch, No, Machine wash or professional dry clean,, Lantern Sleeve,
Spaghetti Strap Contrast Lace Nightdress,$6.17,$8.23,,SKU: ODS2565-bwla-bk,"""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-sec"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-0"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-1"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-2"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-3"", ""https://image.geeko.ltd/small/09776c18-91e1-49c6-82c7-cabc77025007-57224-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Sexy, Nightgown," 97%Polyester,3%Spandex", V-Neck, Spaghetti Strap, Mini, Plain, Contrast Lace, Regular, Home, 1*Nightdress,,,,,,
Floral Print Deep V-Neck Bodycon Dress,$12.87,$17.16,,SKU: ODS4972-bwla2-pu,"""https://image.geeko.ltd/small/001cb5d1-0ca2-42f8-a858-cf3129ab122f-35856-pc"", ""https://image.geeko.ltd/small/001cb5d1-0ca2-42f8-a858-cf3129ab122f-35856-pc-sec"", ""https://image.geeko.ltd/small/001cb5d1-0ca2-42f8-a858-cf3129ab122f-35856-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Bodycon, 100%Polyester, V-Neck, Long Sleeve, Mini, Floral, Others, Skinny," Daily,Vacation", 1* Dress(Without Belt), Slight Stretch, Semi-Sheer, Machine wash or professional dry clean, No,,
All Over Print Ruched Slit Tied Detail Maxi Dress,$16.57,$22.09,,SKU: WMBC0008-bwdf2-pu,"""https://image.geeko.ltd/small/f712f904-af15-40ab-8d76-8a6919e37c09-22623-pc"", ""https://image.geeko.ltd/small/f712f904-af15-40ab-8d76-8a6919e37c09-22623-pc-sec"", ""https://image.geeko.ltd/small/f712f904-af15-40ab-8d76-8a6919e37c09-22623-pc-0"", ""https://image.geeko.ltd/small/f712f904-af15-40ab-8d76-8a6919e37c09-22623-pc-1"", ""https://image.geeko.ltd/small/f712f904-af15-40ab-8d76-8a6919e37c09-22623-pc-2""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Slit, 100%Polyester, Plunge, Sleeveless, Maxi, All Over Print," Backless,Ruched,Slit,Tied Detail", Regular," Daily,Vacation", 1* Dress, Slight Stretch, Semi-Sheer," Hand wash, do not dry clean",,,
Christmas Reindeer Letter Print Long Sleeve Pleated Dress,$13.42,$17.9,,SKU: LZQ2929C-bwvg2-r,"""https://image.geeko.ltd/small/d3baf906-ee9b-4ff9-85d6-4651505fce30-23933-pc"", ""https://image.geeko.ltd/small/d3baf906-ee9b-4ff9-85d6-4651505fce30-23933-pc-sec"", ""https://image.geeko.ltd/small/d3baf906-ee9b-4ff9-85d6-4651505fce30-23933-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Sweet, Pleated, Polyester, Round Neck, Long Sleeve, Mini, Christmas, Pleated, Skinny, Christmas, 1* Dress,,,,,,
Floral Print Deep V-Neck Frill Hem Dress,$16.71,$22.28,,SKU: ODS5123-bwdf2-gr,"""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-sec"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-0"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-1"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-2"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-3"", ""https://image.geeko.ltd/small/e6eee471-8ab5-4dd5-a77d-765d91333ed6-01535-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Chic,Vintage", A Line, 100%Polyester, V-Neck, Long Sleeve, Mini, Floral, Frill Hem, Regular," Daily,Vacation", 1*Dress(With Belt), Slight Stretch, No, Machine wash or professional dry clean, Yes,,
Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses,$8.58,$11.44,Orange,SKU: LZJ17030F-bwla2-or,"""https://image.geeko.ltd/small/c0c46977-d51b-4b2c-9951-bedf8b14ad74-42120-pc"", ""https://image.geeko.ltd/small/c0c46977-d51b-4b2c-9951-bedf8b14ad74-42120-pc"", ""https://image.geeko.ltd/small/c0c46977-d51b-4b2c-9951-bedf8b14ad74-42120-pc-sec"", ""https://image.geeko.ltd/small/c0c46977-d51b-4b2c-9951-bedf8b14ad74-42120-pc-0"", ""https://image.geeko.ltd/small/c0c46977-d51b-4b2c-9951-bedf8b14ad74-42120-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Chic,Sexy", Slit," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Maxi, Plain," Buckle,Cutout,Drawstring", Skinny, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses,$8.58,$11.44,Black,SKU: LZJ17030F-bwla2-bk,"""https://image.geeko.ltd/small/6fd2ebc6-c7dd-4dbb-8ca6-bbe170c87b9d-55127-pc"", ""https://image.geeko.ltd/small/6fd2ebc6-c7dd-4dbb-8ca6-bbe170c87b9d-55127-pc"", ""https://image.geeko.ltd/small/6fd2ebc6-c7dd-4dbb-8ca6-bbe170c87b9d-55127-pc-sec"", ""https://image.geeko.ltd/small/6fd2ebc6-c7dd-4dbb-8ca6-bbe170c87b9d-55127-pc-0"", ""https://image.geeko.ltd/small/6fd2ebc6-c7dd-4dbb-8ca6-bbe170c87b9d-55127-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Chic,Sexy", Slit," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Maxi, Plain," Buckle,Cutout,Drawstring", Skinny, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses,$8.58,$11.44,Blue,SKU: LZJ17030F-bwla2-bl,"""https://image.geeko.ltd/small/2519ebd4-945d-4e38-a739-277268f2987a-52328-pc"", ""https://image.geeko.ltd/small/2519ebd4-945d-4e38-a739-277268f2987a-52328-pc"", ""https://image.geeko.ltd/small/2519ebd4-945d-4e38-a739-277268f2987a-52328-pc-sec"", ""https://image.geeko.ltd/small/2519ebd4-945d-4e38-a739-277268f2987a-52328-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Chic,Sexy", Slit," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Maxi, Plain," Buckle,Cutout,Drawstring", Skinny, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses,$8.58,$11.44,Army Green,SKU: LZJ17030F-bwla2-ag,"""https://image.geeko.ltd/small/5327e2fa-4fa3-4884-8647-9d644c49283f-30356-pc"", ""https://image.geeko.ltd/small/5327e2fa-4fa3-4884-8647-9d644c49283f-30356-pc"", ""https://image.geeko.ltd/small/5327e2fa-4fa3-4884-8647-9d644c49283f-30356-pc-sec"", ""https://image.geeko.ltd/small/5327e2fa-4fa3-4884-8647-9d644c49283f-30356-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Chic,Sexy", Slit," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Maxi, Plain," Buckle,Cutout,Drawstring", Skinny, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
